start_station_name,end_station_name,Latitude_x,Longitude_x,Latitude_y,Longitude_y
3rd & H St NW,North Capitol St & F St NW,38.9002169,-77.0312345,38.8973304,-77.0091024
3rd & M St NE,North Capitol St & F St NW,38.905696,-76.997098,38.8973304,-77.0091024
3rd St & Pennsylvania Ave SE,North Capitol St & F St NW,38.887124,-77.001692,38.8973304,-77.0091024
4th & C St SW,North Capitol St & F St NW,38.88631,-77.01799,38.8973304,-77.0091024
4th & E St SW,North Capitol St & F St NW,38.8832394,-77.0154581,38.8973304,-77.0091024
4th & East Capitol St NE,North Capitol St & F St NW,38.8898269,-76.9541242,38.8973304,-77.0091024
4th & M St SW,North Capitol St & F St NW,38.8765291,-77.0141041,38.8973304,-77.0091024
4th St & Madison Dr NW,North Capitol St & F St NW,38.8905995,-77.0175703,38.8973304,-77.0091024
5th & F St NW,North Capitol St & F St NW,38.897337,-77.018929,38.8973304,-77.0091024
5th & K St NW,North Capitol St & F St NW,38.9025277,-77.0189305,38.8973304,-77.0091024
5th St & Massachusetts Ave NW,North Capitol St & F St NW,38.9011312,-77.0189262,38.8973304,-77.0091024
6th & H St NE,North Capitol St & F St NW,38.9002104,-76.9984441,38.8973304,-77.0091024
6th & K St NE,North Capitol St & F St NW,38.9025086,-76.9984503,38.8973304,-77.0091024
6th St & Indiana Ave NW,North Capitol St & F St NW,38.8944395,-77.0199018,38.8973304,-77.0091024
7th & E St SW,North Capitol St & F St NW,38.8832442,-77.0219776,38.8973304,-77.0091024
7th & F St NW / National Portrait Gallery,North Capitol St & F St NW,38.8978267,-77.023019,38.8973304,-77.0091024
7th & K St NW,North Capitol St & F St NW,38.9021412,-77.021891,38.8973304,-77.0091024
7th & R St NW / Shaw Library,North Capitol St & F St NW,38.9124464,-77.022271,38.8973304,-77.0091024
7th St & Massachusetts Ave NE,North Capitol St & F St NW,38.9021412,-77.021891,38.8973304,-77.0091024
8th & East Capitol St NE,North Capitol St & F St NW,38.8898269,-76.9541242,38.8973304,-77.0091024
8th & F St NE,North Capitol St & F St NW,38.897333,-76.994965,38.8973304,-77.0091024
8th & H St NW,North Capitol St & F St NW,38.899814,-77.022948,38.8973304,-77.0091024
8th & O St NW,North Capitol St & F St NW,38.9085637,-77.0229375,38.8973304,-77.0091024
Adams Mill & Columbia Rd NW,North Capitol St & F St NW,38.9226795,-77.0426674,38.8973304,-77.0091024
Columbia & Ontario Rd NW,North Capitol St & F St NW,38.9221879,-77.0401742,38.8973304,-77.0091024
Columbia Rd & Georgia Ave NW,North Capitol St & F St NW,38.9281258,-77.023104,38.8973304,-77.0091024
Columbus Circle / Union Station,North Capitol St & F St NW,38.896995,-77.006384,38.8973304,-77.0091024
Constitution Ave & 2nd St NW/DOL,North Capitol St & F St NW,38.8921052,-77.0136447,38.8973304,-77.0091024
Convention Center / 7th & M St NW,North Capitol St & F St NW,38.9056431,-77.0219318,38.8973304,-77.0091024
D St & Maryland Ave NE,North Capitol St & F St NW,38.8947301,-76.9968333,38.8973304,-77.0091024
Eckington Pl & Q St NE,North Capitol St & F St NW,38.9111223,-77.0047933,38.8973304,-77.0091024
Florida Ave & R St NW,North Capitol St & F St NW,38.9126039,-77.0132898,38.8973304,-77.0091024
Gallaudet / 8th St & Florida Ave NE,North Capitol St & F St NW,38.9048996,-76.9947872,38.8973304,-77.0091024
Independence Ave & L'Enfant Plaza SW/DOE,North Capitol St & F St NW,38.8862882,-77.0265843,38.8973304,-77.0091024
Jefferson Dr & 14th St SW,North Capitol St & F St NW,38.8886121,-77.0319526,38.8973304,-77.0091024
King Greenleaf Rec Center,North Capitol St & F St NW,38.875,-77.0127778,38.8973304,-77.0091024
Lincoln Memorial,North Capitol St & F St NW,38.8892686,-77.050176,38.8973304,-77.0091024
Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,North Capitol St & F St NW,38.9147079,-77.0070772,38.8973304,-77.0091024
M St & New Jersey Ave SE,North Capitol St & F St NW,38.8764395,-77.0041448,38.8973304,-77.0091024
Maine Ave & 7th St SW,North Capitol St & F St NW,38.8786499,-77.022833,38.8973304,-77.0091024
Maine Ave & 9th St SW,North Capitol St & F St NW,38.8802954,-77.0249438,38.8973304,-77.0091024
Maryland Ave & E St NE,North Capitol St & F St NW,38.8961161,-76.9931643,38.8973304,-77.0091024
Massachusetts Ave & 6th St NE,North Capitol St & F St NW,38.8930708,-76.9984653,38.8973304,-77.0091024
Massachusetts Ave & Dupont Circle NW,North Capitol St & F St NW,38.909303,-77.0427814,38.8973304,-77.0091024
Metro Center / 12th & G St NW,North Capitol St & F St NW,38.8980522,-77.0282299,38.8973304,-77.0091024
New Hampshire Ave & 24th St NW,North Capitol St & F St NW,38.9011215,-77.0514178,38.8973304,-77.0091024
New Hampshire Ave & T St NW,North Capitol St & F St NW,38.9155803,-77.0378968,38.8973304,-77.0091024
New Jersey Ave & F St NW,North Capitol St & F St NW,38.8973436,-77.0118709,38.8973304,-77.0091024
New Jersey Ave & N St NW/Dunbar HS,North Capitol St & F St NW,38.9075024,-77.0128468,38.8973304,-77.0091024
New Jersey Ave & R St NW,North Capitol St & F St NW,38.9125993,-77.0173559,38.8973304,-77.0091024
New York Ave & 15th St NW,North Capitol St & F St NW,38.8987597,-77.0336773,38.8973304,-77.0091024
North Capitol St & F St NW,North Capitol St & F St NW,38.8973304,-77.0091024,38.8973304,-77.0091024
Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,North Capitol St & F St NW,38.8834579,-77.0429536,38.8973304,-77.0091024
Potomac & M St NW,North Capitol St & F St NW,38.9051294,-77.0651744,38.8973304,-77.0091024
Potomac & Pennsylvania Ave SE,North Capitol St & F St NW,38.8731037,-76.9695601,38.8973304,-77.0091024
Potomac Greens Dr & Slaters Ln,North Capitol St & F St NW,38.8214242,-77.0473974,38.8973304,-77.0091024
Smithsonian-National Mall / Jefferson Dr & 12th St SW,North Capitol St & F St NW,38.8886581,-77.0281975,38.8973304,-77.0091024
Thomas Circle,North Capitol St & F St NW,38.9059397,-77.0317658,38.8973304,-77.0091024
USDA / 12th & C St SW,North Capitol St & F St NW,38.8867712,-77.029926,38.8973304,-77.0091024
USDA / 12th & C St SW,North Capitol St & F St NW,38.8867712,-77.029926,38.8973304,-77.0091024
Vermont Ave & I St NW,North Capitol St & F St NW,38.9013406,-77.0345896,38.8973304,-77.0091024
Virginia Ave & 25th St NW,North Capitol St & F St NW,38.9008492,-77.0533105,38.8973304,-77.0091024
Washington & Independence Ave SW/HHS,North Capitol St & F St NW,38.8866441,-77.0144068,38.8973304,-77.0091024
Wisconsin Ave & O St NW,North Capitol St & F St NW,38.9084234,-77.0638834,38.8973304,-77.0091024
10th & E St NW,North Capitol St & G Pl NE,38.8961384,-77.0260002,38.8995605,-77.0090117
10th & K St NW,North Capitol St & G Pl NE,38.90253,-77.0259938,38.8995605,-77.0090117
10th & Monroe St NE,North Capitol St & G Pl NE,38.9324632,-76.9926274,38.8995605,-77.0090117
10th St & Constitution Ave NW,North Capitol St & G Pl NE,38.8921062,-77.0259036,38.8995605,-77.0090117
11th & Girard St NW,North Capitol St & G Pl NE,38.925755,-77.02704,38.8995605,-77.0090117
11th & Kenyon St NW,North Capitol St & G Pl NE,38.929685,-77.0277483,38.8995605,-77.0090117
11th & O St NW,North Capitol St & G Pl NE,38.9085726,-77.0270402,38.8995605,-77.0090117
11th & Park Rd NW,North Capitol St & G Pl NE,38.931821,-77.02826,38.8995605,-77.0090117
12th & Irving St NE,North Capitol St & G Pl NE,38.928589,-76.9906842,38.8995605,-77.0090117
13th & H St NE,North Capitol St & G Pl NE,38.9002048,-76.9883091,38.8995605,-77.0090117
13th St & New York Ave NW,North Capitol St & G Pl NE,38.9002912,-77.0295883,38.8995605,-77.0090117
14th & D St NW / Ronald Reagan Building,North Capitol St & G Pl NE,38.8939166,-77.0307749,38.8995605,-77.0090117
14th & D St SE,North Capitol St & G Pl NE,38.8946621,-77.0306956,38.8995605,-77.0090117
14th & Harvard St NW,North Capitol St & G Pl NE,38.9265708,-77.0324139,38.8995605,-77.0090117
14th & Irving St NW,North Capitol St & G Pl NE,38.9287772,-77.0326506,38.8995605,-77.0090117
14th & R St NW,North Capitol St & G Pl NE,38.9126061,-77.0319494,38.8995605,-77.0090117
14th & V St NW,North Capitol St & G Pl NE,38.9181132,-77.0319544,38.8995605,-77.0090117
15th & East Capitol St NE,North Capitol St & G Pl NE,38.8898269,-76.9541242,38.8995605,-77.0090117
15th & F St NE,North Capitol St & G Pl NE,38.8973368,-76.9836645,38.8995605,-77.0090117
15th & W St NW,North Capitol St & G Pl NE,38.9191619,-77.034716,38.8995605,-77.0090117
17th & K St NW,North Capitol St & G Pl NE,38.9024024,-77.0395084,38.8995605,-77.0090117
17th & K St NW / Farragut Square,North Capitol St & G Pl NE,38.9021566,-77.0380023,38.8995605,-77.0090117
18th & R St NW,North Capitol St & G Pl NE,38.9126074,-77.0416631,38.8995605,-77.0090117
19th St & Pennsylvania Ave NW,North Capitol St & G Pl NE,38.9002149,-77.043466,38.8995605,-77.0090117
1st & D St SE,North Capitol St & G Pl NE,38.88494,-77.00873,38.8995605,-77.0090117
1st & H St NW,North Capitol St & G Pl NE,38.9002169,-77.0312345,38.8995605,-77.0090117
1st & M St NE,North Capitol St & G Pl NE,38.9056533,-77.0058882,38.8995605,-77.0090117
1st & O St NW,North Capitol St & G Pl NE,38.9601576,-77.0116249,38.8995605,-77.0090117
1st & Rhode Island Ave NW,North Capitol St & G Pl NE,38.9112599,-77.0251579,38.8995605,-77.0090117
20th & E St NW,North Capitol St & G Pl NE,38.8959408,-77.0449224,38.8995605,-77.0090117
20th St & Florida Ave NW,North Capitol St & G Pl NE,38.9151073,-77.044913,38.8995605,-77.0090117
2nd St & Massachusetts Ave NE,North Capitol St & G Pl NE,38.8952128,-77.0035114,38.8995605,-77.0090117
2nd St & Seaton Pl NE,North Capitol St & G Pl NE,38.9148253,-77.0035158,38.8995605,-77.0090117
3rd & Elm St NW,North Capitol St & G Pl NE,38.9174514,-77.016491,38.8995605,-77.0090117
3rd & H St NE,North Capitol St & G Pl NE,38.9003026,-77.0016867,38.8995605,-77.0090117
3rd & M St NE,North Capitol St & G Pl NE,38.905696,-76.997098,38.8995605,-77.0090117
4th & M St SW,North Capitol St & G Pl NE,38.8765291,-77.0141041,38.8995605,-77.0090117
4th & W St NE,North Capitol St & G Pl NE,38.919029,-77.000472,38.8995605,-77.0090117
5th & K St NW,North Capitol St & G Pl NE,38.9025277,-77.0189305,38.8995605,-77.0090117
6th & H St NE,North Capitol St & G Pl NE,38.9002104,-76.9984441,38.8995605,-77.0090117
6th & K St NE,North Capitol St & G Pl NE,38.9025086,-76.9984503,38.8995605,-77.0090117
7th & F St NW / National Portrait Gallery,North Capitol St & G Pl NE,38.8978267,-77.023019,38.8995605,-77.0090117
7th & K St NW,North Capitol St & G Pl NE,38.9021412,-77.021891,38.8995605,-77.0090117
7th & R St NW / Shaw Library,North Capitol St & G Pl NE,38.9124464,-77.022271,38.8995605,-77.0090117
7th & T St NW,North Capitol St & G Pl NE,38.915572,-77.021919,38.8995605,-77.0090117
8th & F St NE,North Capitol St & G Pl NE,38.897333,-76.994965,38.8995605,-77.0090117
8th & H St NW,North Capitol St & G Pl NE,38.899814,-77.022948,38.8995605,-77.0090117
8th & O St NW,North Capitol St & G Pl NE,38.9085637,-77.0229375,38.8995605,-77.0090117
9th & Upshur St NW,North Capitol St & G Pl NE,38.9418906,-77.0250606,38.8995605,-77.0090117
Adams Mill & Columbia Rd NW,North Capitol St & G Pl NE,38.9226795,-77.0426674,38.8995605,-77.0090117
Calvert & Biltmore St NW,North Capitol St & G Pl NE,38.9232654,-77.0473443,38.8995605,-77.0090117
D St & Maryland Ave NE,North Capitol St & G Pl NE,38.8947301,-76.9968333,38.8995605,-77.0090117
Eastern Market / 7th & North Carolina Ave SE,North Capitol St & G Pl NE,38.8864481,-76.996479,38.8995605,-77.0090117
Eckington Pl & Q St NE,North Capitol St & G Pl NE,38.9111223,-77.0047933,38.8995605,-77.0090117
Florida Ave & R St NW,North Capitol St & G Pl NE,38.9126039,-77.0132898,38.8995605,-77.0090117
Hains Point/Buckeye & Ohio Dr SW,North Capitol St & G Pl NE,38.8760239,-77.0349214,38.8995605,-77.0090117
Hamlin & 7th St NE,North Capitol St & G Pl NE,38.9274283,-76.996177,38.8995605,-77.0090117
Independence Ave & L'Enfant Plaza SW/DOE,North Capitol St & G Pl NE,38.8862882,-77.0265843,38.8995605,-77.0090117
L'Enfant Plaza / 7th & C St SW,North Capitol St & G Pl NE,38.8839245,-77.024976,38.8995605,-77.0090117
Lamont & Mt Pleasant NW,North Capitol St & G Pl NE,38.9311391,-77.0382492,38.8995605,-77.0090117
Lincoln Memorial,North Capitol St & G Pl NE,38.8892686,-77.050176,38.8995605,-77.0090117
Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,North Capitol St & G Pl NE,38.9147079,-77.0070772,38.8995605,-77.0090117
M St & Pennsylvania Ave NW,North Capitol St & G Pl NE,38.9052453,-77.0579267,38.8995605,-77.0090117
Maryland Ave & E St NE,North Capitol St & G Pl NE,38.8961161,-76.9931643,38.8995605,-77.0090117
Massachusetts Ave & Dupont Circle NW,North Capitol St & G Pl NE,38.909303,-77.0427814,38.8995605,-77.0090117
Metro Center / 12th & G St NW,North Capitol St & G Pl NE,38.8980522,-77.0282299,38.8995605,-77.0090117
Montello Ave & Holbrook Terr NE,North Capitol St & G Pl NE,38.907617,-76.986781,38.8995605,-77.0090117
New Jersey Ave & F St NW,North Capitol St & G Pl NE,38.8973436,-77.0118709,38.8995605,-77.0090117
New Jersey Ave & N St NW/Dunbar HS,North Capitol St & G Pl NE,38.9075024,-77.0128468,38.8995605,-77.0090117
New Jersey Ave & R St NW,North Capitol St & G Pl NE,38.9125993,-77.0173559,38.8995605,-77.0090117
New York Ave & Hecht Ave NE,North Capitol St & G Pl NE,38.9160259,-76.983832,38.8995605,-77.0090117
North Capitol St & F St NW,North Capitol St & G Pl NE,38.8973304,-77.0091024,38.8995605,-77.0090117
North Capitol St & G Pl NE,North Capitol St & G Pl NE,38.8995605,-77.0090117,38.8995605,-77.0090117
Rhode Island & Connecticut Ave NW,North Capitol St & G Pl NE,38.9056638,-77.0412097,38.8995605,-77.0090117
Rhode Island Ave Metro,North Capitol St & G Pl NE,38.920918,-76.995941,38.8995605,-77.0090117
Smithsonian-National Mall / Jefferson Dr & 12th St SW,North Capitol St & G Pl NE,38.8886581,-77.0281975,38.8995605,-77.0090117
Thomas Circle,North Capitol St & G Pl NE,38.9059397,-77.0317658,38.8995605,-77.0090117
US Dept of State / Virginia Ave & 21st St NW,North Capitol St & G Pl NE,38.8948244,-77.0470168,38.8995605,-77.0090117
Wisconsin Ave & O St NW,North Capitol St & G Pl NE,38.9084234,-77.0638834,38.8995605,-77.0090117
10th & E St NW,Oklahoma Ave & D St NE,38.8961384,-77.0260002,38.8947743,-76.9743375
12th & Irving St NE,Oklahoma Ave & D St NE,38.928589,-76.9906842,38.8947743,-76.9743375
13th & D St NE,Oklahoma Ave & D St NE,38.894777,-76.9883104,38.8947743,-76.9743375
14th & D St SE,Oklahoma Ave & D St NE,38.8946621,-77.0306956,38.8947743,-76.9743375
15th & East Capitol St NE,Oklahoma Ave & D St NE,38.8898269,-76.9541242,38.8947743,-76.9743375
17th & Corcoran St NW,Oklahoma Ave & D St NE,38.9118701,-77.0384855,38.8947743,-76.9743375
17th & K St NW / Farragut Square,Oklahoma Ave & D St NE,38.9021566,-77.0380023,38.8947743,-76.9743375
19th & East Capitol St SE,Oklahoma Ave & D St NE,38.8897738,-76.977254,38.8947743,-76.9743375
1st & D St SE,Oklahoma Ave & D St NE,38.88494,-77.00873,38.8947743,-76.9743375
1st & H St NW,Oklahoma Ave & D St NE,38.9002169,-77.0312345,38.8947743,-76.9743375
1st & M St NE,Oklahoma Ave & D St NE,38.9056533,-77.0058882,38.8947743,-76.9743375
2nd & G St NE,Oklahoma Ave & D St NE,38.89894,-77.00901,38.8947743,-76.9743375
2nd St & Massachusetts Ave NE,Oklahoma Ave & D St NE,38.8952128,-77.0035114,38.8947743,-76.9743375
3rd & M St NE,Oklahoma Ave & D St NE,38.905696,-76.997098,38.8947743,-76.9743375
3rd St & Pennsylvania Ave SE,Oklahoma Ave & D St NE,38.887124,-77.001692,38.8947743,-76.9743375
4th & East Capitol St NE,Oklahoma Ave & D St NE,38.8898269,-76.9541242,38.8947743,-76.9743375
4th & M St SE,Oklahoma Ave & D St NE,38.8768635,-76.9831619,38.8947743,-76.9743375
4th & M St SW,Oklahoma Ave & D St NE,38.8765291,-77.0141041,38.8947743,-76.9743375
5th St & Massachusetts Ave NW,Oklahoma Ave & D St NE,38.9011312,-77.0189262,38.8947743,-76.9743375
6th & H St NE,Oklahoma Ave & D St NE,38.9002104,-76.9984441,38.8947743,-76.9743375
6th & K St NE,Oklahoma Ave & D St NE,38.9025086,-76.9984503,38.8947743,-76.9743375
7th & F St NW / National Portrait Gallery,Oklahoma Ave & D St NE,38.8978267,-77.023019,38.8947743,-76.9743375
7th St & Massachusetts Ave NE,Oklahoma Ave & D St NE,38.9021412,-77.021891,38.8947743,-76.9743375
8th & East Capitol St NE,Oklahoma Ave & D St NE,38.8898269,-76.9541242,38.8947743,-76.9743375
8th & F St NE,Oklahoma Ave & D St NE,38.897333,-76.994965,38.8947743,-76.9743375
Benning Branch Library,Oklahoma Ave & D St NE,38.8925405,-76.9484624,38.8947743,-76.9743375
Columbus Circle / Union Station,Oklahoma Ave & D St NE,38.896995,-77.006384,38.8947743,-76.9743375
Constitution Ave & 2nd St NW/DOL,Oklahoma Ave & D St NE,38.8921052,-77.0136447,38.8947743,-76.9743375
D St & Maryland Ave NE,Oklahoma Ave & D St NE,38.8947301,-76.9968333,38.8947743,-76.9743375
Deanwood Rec Center,Oklahoma Ave & D St NE,38.9078657,-76.9328847,38.8947743,-76.9743375
Eastern Market / 7th & North Carolina Ave SE,Oklahoma Ave & D St NE,38.8864481,-76.996479,38.8947743,-76.9743375
Eckington Pl & Q St NE,Oklahoma Ave & D St NE,38.9111223,-77.0047933,38.8947743,-76.9743375
Gallaudet / 8th St & Florida Ave NE,Oklahoma Ave & D St NE,38.9048996,-76.9947872,38.8947743,-76.9743375
Maryland Ave & 17th St NE,Oklahoma Ave & D St NE,38.901927,-76.978994,38.8947743,-76.9743375
Maryland Ave & E St NE,Oklahoma Ave & D St NE,38.8961161,-76.9931643,38.8947743,-76.9743375
Metro Center / 12th & G St NW,Oklahoma Ave & D St NE,38.8980522,-77.0282299,38.8947743,-76.9743375
N Lynn St & Fairfax Dr,Oklahoma Ave & D St NE,38.8933017,-77.0712647,38.8947743,-76.9743375
New Jersey Ave & F St NW,Oklahoma Ave & D St NE,38.8973436,-77.0118709,38.8947743,-76.9743375
New York Ave & Hecht Ave NE,Oklahoma Ave & D St NE,38.9160259,-76.983832,38.8947743,-76.9743375
Oklahoma Ave & D St NE,Oklahoma Ave & D St NE,38.8947743,-76.9743375,38.8947743,-76.9743375
Potomac & Pennsylvania Ave SE,Oklahoma Ave & D St NE,38.8731037,-76.9695601,38.8947743,-76.9743375
Potomac Ave & 8th St SE,Oklahoma Ave & D St NE,38.8768332,-76.9949812,38.8947743,-76.9743375
10th & E St NW,Potomac & M St NW,38.8961384,-77.0260002,38.9051294,-77.0651744
10th & G St NW,Potomac & M St NW,38.8983151,-77.0259896,38.9051294,-77.0651744
10th & K St NW,Potomac & M St NW,38.90253,-77.0259938,38.9051294,-77.0651744
10th & Monroe St NE,Potomac & M St NW,38.9324632,-76.9926274,38.9051294,-77.0651744
11th & F St NW,Potomac & M St NW,38.8973435,-77.0270466,38.9051294,-77.0651744
11th & Girard St NW,Potomac & M St NW,38.925755,-77.02704,38.9051294,-77.0651744
11th & Kenyon St NW,Potomac & M St NW,38.929685,-77.0277483,38.9051294,-77.0651744
11th & M St NW,Potomac & M St NW,38.905637,-77.027041,38.9051294,-77.0651744
11th & O St NW,Potomac & M St NW,38.9085726,-77.0270402,38.9051294,-77.0651744
12th & Newton St NE,Potomac & M St NW,38.933526,-76.991079,38.9051294,-77.0651744
13th St & New York Ave NW,Potomac & M St NW,38.9002912,-77.0295883,38.9051294,-77.0651744
14th & Belmont St NW,Potomac & M St NW,38.921086,-77.031873,38.9051294,-77.0651744
14th & G St NW,Potomac & M St NW,38.8983306,-77.0319663,38.9051294,-77.0651744
14th & Girard St NW,Potomac & M St NW,38.925502,-77.032316,38.9051294,-77.0651744
14th & Irving St NW,Potomac & M St NW,38.9287772,-77.0326506,38.9051294,-77.0651744
14th & L St NW,Potomac & M St NW,38.903746,-77.0319747,38.9051294,-77.0651744
14th & R St NW,Potomac & M St NW,38.9126061,-77.0319494,38.9051294,-77.0651744
14th & Rhode Island Ave NW,Potomac & M St NW,38.9088311,-77.0319575,38.9051294,-77.0651744
14th & V St NW,Potomac & M St NW,38.9181132,-77.0319544,38.9051294,-77.0651744
14th St & New York Ave NW,Potomac & M St NW,38.8993304,-77.0319713,38.9051294,-77.0651744
